	objid	ra	dec	u	g	r	i	z	run	rerun	camcol	field	specobjid	class	redshift	plate	mjd	fiberid	t	p	cost	sint	sinp	cosp	x	y
2154	1.23765e+18	121.8207518	0.93199037	19.37035	17.34262	30596.760000000002	15.924	24563.33175160174	308	301	5	104	5.34266e+18	GALAXY	0.1019892	4745	55892	975	0.6388059567948966	2.126173216164809	0.802808263084122	0.596237278878011	0.849701780583833	-0.527263581212152	-9618.832036732867	15501.049190537886
2155	1.23765e+18	121.9104303	0.896389034	23.42736	22.81119	175726.83	19.14886	137256.21948389575	308	301	5	104	5.34266e+18	GALAXY	0.5857561	4745	55892	973	0.6744072927948965	2.1277384012580587	0.7810771951209486	0.6244344763559997	0.8488754750219047	-0.5285928753836316	-58002.43863767749	93147.01340848232
2156	1.23765e+18	202.1559483	-0.652240982	19.11391	17.9805	52964.219999999994	16.7886	-32147.63403938655	752	301	2	391	3.35601e+17	GALAXY	0.1765474	298	51955	302	2.2230373087948965	3.5282869003264334	-0.6069688940833369	0.7947255888765952	-0.3771288222005014	-0.9261608129615843	-38983.98032269635	-15874.114276950966
2157	1.23765e+18	202.1667999	-0.747694583	18.59017	17.39731	22562.301	16.5003	-15341.238869108027	752	301	2	391	3.34407e+17	GALAXY	0.07520767	297	51959	52	2.3184909097948965	3.528476296475543	-0.6799501021242482	0.7332583846238817	-0.3773042267269086	-0.9260893696042567	-15321.219182602836	-6242.119762886079
2158	1.23765e+18	202.0839718	-0.791542374	22.0387	20.63987	109304.24999999999	18.25147	-77763.19917204072	752	301	2	391	4.55992e+18	GALAXY	0.3643475	4050	55599	108	2.3623387007948966	3.527030673417372	-0.7114380197663013	0.7027488484736235	-0.37596505679655523	-0.9266338414217145	-71177.92910740325	-28879.167761095494
2159	1.23765e+18	202.1082754	-0.745741417	21.98978	19.78483	71364.98999999999	17.75197	-48422.33256708292	752	301	2	391	4.55992e+18	GALAXY	0.2378833	4050	55599	106	2.3165377437948966	3.5274548512574593	-0.6785166307328415	0.7345850405630057	-0.3763580805030725	-0.9264742820176083	-48569.16726888236	-19730.065820220803
2160	1.23765e+18	202.0275646	-0.726270196	23.19553	21.73172	159933.99	19.50681	-106209.8674549701	752	301	2	391	4.55993e+18	GALAXY	0.5331133	4050	55599	143	2.2970665227948963	3.526046182055541	-0.6640856484288931	0.747656506392325	-0.37505261173443877	-0.927003526655199	-110847.08467918226	-44847.174165648175
2161	1.23765e+18	202.0827048	-0.744798893	23.27469	22.42889	159629.91	19.55326	-108200.97859647185	752	301	2	391	4.55994e+18	GALAXY	0.5320997	4050	55599	147	2.3155952197948966	3.527008560095749	-0.6778239654239725	0.7352242323923507	-0.37594456575247137	-0.9266421550313723	-108754.22421173437	-44122.27457280224
2162	1.23765e+18	202.0432886	-0.66845106	24.82811	23.24329	200560.94999999998	20.244	-124301.89059681946	752	301	2	391	4.55993e+18	GALAXY	0.6685365	4050	55599	145	2.2392473867948963	3.5263206176271247	-0.6197711498515512	0.7847825952527783	-0.3753070003504215	-0.9269005639700348	-145891.12971226702	-59072.09942297036
2163	1.23765e+18	202.0875594	-0.716045431	23.08182	23.13873	201086.52	19.47934	-131994.4899757486	752	301	2	391	4.55992e+18	GALAXY	0.6702884	4050	55599	103	2.2868417577948965	3.5270932888496165	-0.6564064561649812	0.7544074259343757	-0.37602307763800863	-0.9266102983906666	-140567.86078771387	-57043.13854722828
2164	1.23765e+18	202.2544449	-0.732058385	23.47656	21.34234	159830.52	18.71328	-106831.05153390749	752	301	2	392	4.55992e+18	GALAXY	0.5327684	4050	55599	101	2.3028547117948968	3.5300059902984535	-0.6684020769869703	0.7438001502282077	-0.37872041792366173	-0.925511126377056	-110026.58113598252	-45023.02738773858
2165	1.23765e+18	202.3400906	-0.779740244	17.79417	16.55813	4934.637	15.94632	-3469.517276166532	752	301	2	393	3.35598e+17	GALAXY	0.01644879	298	51955	292	2.3505365707948966	3.5315007897536286	-0.7030947314192578	0.7110961950752386	-0.38010344782474076	-0.9249439815209052	-3245.6299062366975	-1333.7836045974377
2166	1.23765e+18	202.3389128	-0.632571265	17.83536	16.5808	10999.515	15.88617	-6503.138328726854	752	301	2	393	3.34421e+17	GALAXY	0.03666505	297	51959	104	2.2033675917948967	3.531480233265699	-0.5912204609682203	0.8065099915887745	-0.3800844341446403	-0.9249517949174154	-8205.449706038327	-3371.8121588167114
2167	1.23765e+18	202.3461308	-0.66942858	19.31087	18.22623	22602.498000000003	17.59192	-14025.708775139336	752	301	2	393	3.34411e+17	GALAXY	0.07534166	297	51959	69	2.2402249067948965	3.5316062111311077	-0.6205379943021933	0.7841763817072095	-0.38020095458101155	-0.9249039053521655	-16393.316002045205	-6738.812926033199
2168	1.23765e+18	202.4367455	-0.751770177	21.3797	19.20911	71516.91	17.32122	-48841.25147391172	752	301	2	393	3.34395e+17	GALAXY	0.2383897	297	51959	8	2.3225665037948966	3.5331877359968145	-0.6829329101874189	0.7304811018657107	-0.38166323701274707	-0.9243014516449445	-48287.126488039416	-19938.755877393614
2169	1.23765e+18	202.3956827	-0.764389115	23.37469	20.80169	109506.42	18.47114	-75788.97581163276	752	301	2	393	4.55991e+18	GALAXY	0.3650214	4050	55599	62	2.3351854417948967	3.532471054936727	-0.6920961877087458	0.7218052832717564	-0.38100070970807665	-0.9245747450595554	-73080.52593616447	-30115.177162582615
2170	1.23765e+18	202.3781807	-0.683990571	23.78052	21.84542	143546.01	19.28028	-90705.42725088098	752	301	2	393	4.55991e+18	GALAXY	0.4784867	4050	55599	66	2.2547868977948964	3.5321655874110425	-0.6318909682747781	0.775057290922912	-0.38071826437711936	-0.9246910852656004	-102877.7842753062	-42357.336516343894
2171	1.23765e+18	202.3863137	-0.713544596	23.3216	21.77518	173933.04	19.63733	-113842.26320845784	752	301	2	393	4.55991e+18	GALAXY	0.5797768	4050	55599	69	2.2843409227948968	3.532307535039107	-0.654517756996933	0.7560466293660092	-0.3808495182473538	-0.9246370338953326	-121591.14639724446	-50082.27859254879
2172	1.23765e+18	202.4109704	-0.816471977	22.90844	22.13962	159351.06	19.63684	-116124.59787908648	752	301	2	393	4.55991e+18	GALAXY	0.5311702	4050	55599	65	2.3872683037948965	3.5327378756367835	-0.7287343923478543	0.6847964554591413	-0.38124739182353484	-0.9244730532729183	-100881.31095269603	-41602.874792609204
2173	1.23765e+18	202.4301791	-0.752985416	25.97069	22.38628	158132.46000000002	19.70934	-108134.15695287555	752	301	2	393	4.5599e+18	GALAXY	0.5271082	4050	55599	27	2.3237817427948966	3.5330731306968115	-0.6838201148130848	0.7296506359738334	-0.381557304661366	-0.9243451862045658	-106652.28789137192	-44024.63507263182
2174	1.23765e+18	202.505204	-0.681732444	21.53363	18.87713	71725.65	16.84646	-45197.14234182555	752	301	2	394	3.35601e+17	GALAXY	0.2390855	298	51955	300	2.2525287707948967	3.534382562222791	-0.6301391809182009	0.7764822037057507	-0.38276734393207085	-0.9238447707375886	-51452.32498484625	-21317.72609142509
2175	1.23765e+18	202.50535	-0.832728167	19.63442	17.80264	14539.917	16.44332	-10756.191439235834	752	301	2	394	3.34393e+17	GALAXY	0.04846639	297	51959	1	2.4035244937948965	3.534385110403499	-0.7397697964325267	0.6728600510404656	-0.3827696980542503	-0.9238437953742278	-9038.268067052288	-3744.7620001145137
2176	1.23765e+18	202.5580816	-0.647925461	19.92276	17.92567	30827.01	16.43126	-18605.136253475248	752	301	2	394	3.35602e+17	GALAXY	0.1027567	298	51955	304	2.2187217877948964	3.5353054504433437	-0.6035335977597325	0.797337567392377	-0.3836197862617732	-0.9234911258850685	-22698.98075477962	-9429.195258550186
2177	1.23765e+18	202.5975602	-0.695372608	19.6674	18.25509	53724.689999999995	16.81088	-34419.88192113598	752	301	2	394	3.34395e+17	GALAXY	0.1790823	297	51959	9	2.2661689347948966	3.5359944819974216	-0.6406715780237351	0.7678150357427087	-0.384256009672548	-0.9232265805480964	-38083.67325429481	-15850.800471624962
2178	1.23765e+18	202.6189198	-0.69989094	19.06279	17.36686	39857.46	15.83229	-25673.5558899033	752	301	2	394	3.34395e+17	GALAXY	0.1328582	297	51959	10	2.2706872667948965	3.5363672773443304	-0.6441342697177216	0.7649124411167709	-0.38460015753669435	-0.9230832675456477	-28142.470680917082	-11725.484620830559
2179	1.23765e+18	202.6229969	-0.651637484	19.93408	18.07372	25402.199999999997	16.69721	-15406.159150405938	752	301	2	394	3.3441e+17	GALAXY	0.084674	297	51959	64	2.2224338107948967	3.5364384361632637	-0.6064891682769973	0.7950917486445674	-0.3846658420780082	-0.9230558975156471	-18643.033453451702	-7769.126638551066
2180	1.23765e+18	202.5273173	-0.81433114	21.65829	20.98631	178300.68	19.11831	-129672.14464043097	752	301	2	394	4.5599e+18	GALAXY	0.5943356	4050	55599	25	2.3851274667948967	3.534768512116272	-0.727266685917468	0.686354986544589	-0.3831238732060797	-0.9236969729189177	-113039.78248475099	-46885.76509574875
2181	1.23765e+18	202.6038601	-0.771609592	23.58563	23.70456	187291.05000000002	19.98917	-130596.15371032392	752	301	2	394	4.55552e+18	GALAXY	0.6243035	4046	55605	483	2.3424059187948965	3.5361044359949676	-0.6972898796302541	0.7167892464073562	-0.3843575198027106	-0.9231843244829869	-123935.84360504872	-51599.30925968731
2182	1.23765e+18	202.4887545	-0.750514603	22.77928	22.54375	161430.93	19.6144	-110098.34785503274	752	301	2	394	4.5599e+18	GALAXY	0.5381031	4050	55599	31	2.3213109297948966	3.5340954642874842	-0.6820151990391974	0.7313379986569302	-0.38250209423464987	-0.9239546243761687	-109082.61262703303	-45158.41652137239
2183	1.23765e+18	202.6237278	-0.721132627	24.92142	22.81989	174794.04	19.71074	-115405.27659679709	752	301	2	394	4.5599e+18	GALAXY	0.5826468	4050	55599	33	2.291928953794897	3.5364511927747664	-0.6602357643132288	0.7510584101930597	-0.3846776171121892	-0.9230509904078366	-121178.62673947234	-50500.68291294677
2184	1.23765e+18	202.6321857	-0.734217754	18.76121	17.17069	30827.04	15.90458	-20654.32199675383	752	301	2	395	3.35599e+17	GALAXY	0.1027568	298	51955	294	2.3050140807948964	3.536598810977571	-0.6700066563884769	0.7423550905026067	-0.38481387204871464	-0.9229941949323818	-21122.362247095796	-8806.31541102595
2185	1.23765e+18	202.6486024	-0.701681415	19.09383	17.5853	26126.817000000003	16.48191	-16864.93334847448	752	301	2	395	3.356e+17	GALAXY	0.08708939	298	51955	296	2.2724777417948965	3.536885336444883	-0.6455027931061972	0.7637579093483078	-0.38507831759212324	-0.9228838980719188	-18415.745005594308	-7684.069598326844
2186	1.23765e+18	202.7730506	-0.740041609	19.74251	17.56003	50561.7	15.88991	-34094.69667808968	752	301	2	395	3.35589e+17	GALAXY	0.168539	298	51955	257	2.3108379357948965	3.5390573672830636	-0.674318637982696	0.7384405016446226	-0.3870819399575692	-0.9220453197965297	-34426.228253769914	-14452.403728736428
2187	1.23765e+18	202.7112025	-0.743779248	24.85623	20.15858	89842.92	17.97766	-60830.30031809896	752	301	2	395	4.5599e+18	GALAXY	0.2994764	4050	55599	16	2.3145755747948966	3.537977914301961	-0.6770739454828378	0.7359149898923809	-0.38608641006415134	-0.9224626192772127	-60990.23182555329	-25526.779256333062
2188	1.23765e+18	202.657828	-0.708578982	24.5489	22.38174	216106.59	19.507	-140632.54498077885	752	301	2	395	4.5599e+18	GALAXY	0.7203553	4050	55599	3	2.2793753087948967	3.537046353540355	-0.6507554673866209	0.7592873775234384	-0.38522691268433906	-0.9228218819163818	-151423.0796626092	-63210.730727847265
2189	1.23765e+18	202.7860225	-0.655155173	20.74777	18.76857	50602.799999999996	17.12789	-30831.390148860402	752	301	2	396	3.344e+17	GALAXY	0.168676	297	51959	29	2.2259514997948964	3.539283769648303	-0.609282295621199	0.7929533934870081	-0.38729068327651667	-0.9219576598994169	-36994.16142094452	-15540.2950451352
2190	1.23765e+18	202.7932037	-0.672033055	20.57072	18.68507	51182.07	17.05573	-31864.843834620417	752	301	2	396	3.35587e+17	GALAXY	0.1706069	298	51955	251	2.2428293817948965	3.5394091052325467	-0.6225782551315415	0.7825575481952527	-0.3874062343361892	-0.9219091113539629	-36925.14746908535	-15516.749055986353
2191	1.23765e+18	202.8147618	-0.6527263	19.89683	17.87073	43306.11	16.30924	-26302.16153175945	752	301	2	396	3.35592e+17	GALAXY	0.1443537	298	51955	267	2.2235226267948964	3.5397853650580213	-0.6073545172207675	0.7944309223661479	-0.387753084266514	-0.9217632806972762	-31712.07928136996	-13340.145791611107
2192	1.23765e+18	202.8626315	-0.801586726	20.49216	18.00718	50930.43000000001	16.38447	-36591.51086334906	752	301	2	396	3.3559e+17	GALAXY	0.1697681	298	51955	260	2.3723830527948966	3.540620848934963	-0.7184606700424295	0.6955675852152565	-0.3885230672040223	-0.921438997574109	-32642.489001795006	-13763.645755758185
2193	1.23765e+18	202.8442528	-0.810702808	23.33153	20.4319	90590.28	18.20004	-65657.2604106433	752	301	2	396	4.55552e+18	GALAXY	0.3019676	4046	55605	466	2.381499134794897	3.540300080107727	-0.7247715804680513	0.688989227888102	-0.38822747831438764	-0.9215635762559475	-57520.0606545041	-24231.500328075857
2194	1.23765e+18	202.9031597	-0.77005953	26.04025	23.25333	215942.16	20.40237	-150334.17558300513	752	301	2	396	4.55552e+18	GALAXY	0.7198072	4046	55605	467	2.3408558567948967	3.54132819946487	-0.6961779746160042	0.7178692274081389	-0.38917475031514226	-0.9211639450809757	-142797.20574701167	-60329.18156323201
2195	1.23765e+18	203.0606202	-0.768483338	19.25801	18.00169	33875.100000000006	16.96332	-23544.73956247299	752	301	2	397	3.35587e+17	GALAXY	0.112917	298	51955	252	2.339279664794897	3.5440764036317063	-0.6950456105656658	0.7189656453777196	-0.3917048240759452	-0.9200909361555698	-22408.845236117966	-9539.983969013403
2196	1.23765e+18	202.9642855	-0.676704159	23.72663	22.00049	173205.78	19.92152	-108466.11130345419	752	301	2	397	4.55552e+18	GALAXY	0.5773526	4046	55605	471	2.2475004857948964	3.542395045932785	-0.6262268574608434	0.7796408936136666	-0.39015726915808746	-0.9207482312353924	-124336.28425123385	-52686.17790949977
2197	1.23765e+18	202.995313	-0.790374115	24.20216	22.37985	196908.27	20.00525	-139926.2738773475	752	301	2	397	4.55552e+18	GALAXY	0.6563609	4046	55605	465	2.3611704417948967	3.542936577966448	-0.710616541790487	0.7035795125881146	-0.3906558265877069	-0.9205368135784008	-127531.74514913748	-54121.7022312665
2198	1.23765e+18	203.0227547	-0.675376807	22.4346	21.74605	143355.75	19.32102	-89624.7889506291	752	301	2	397	4.55551e+18	GALAXY	0.4778525	4046	55605	427	2.2461731337948967	3.5434155259837925	-0.6251914482023155	0.7804714300310367	-0.3910966710461026	-0.9203496041704242	-102973.37731532134	-43757.877323907705
2199	1.23765e+18	203.0342903	-0.792246055	21.57123	21.67336	168334.65	19.38819	-119842.88373487018	752	301	2	397	4.55551e+18	GALAXY	0.5611155	4046	55605	423	2.3630423817948967	3.5436168601849856	-0.7119323545976434	0.7022480491087572	-0.3912819609705829	-0.9202708443817045	-108787.68243521803	-46254.48906978695
2200	1.23765e+18	203.069347	-0.728577976	25.38614	20.58702	119795.34000000001	18.14701	-79760.85209407199	752	301	2	397	3.35589e+17	GALAXY	0.3993178	298	51955	259	2.2993743027948965	3.5442287150248695	-0.6658093052206536	0.7461219532231916	-0.3918449598641928	-0.9200312643758521	-82234.17289275926	-35023.8599755503
2201	1.23765e+18	203.1214063	-0.751779441	19.71677	17.84974	30924.15	16.5521	-21119.329022860416	752	301	2	398	3.35589e+17	GALAXY	0.1030805	298	51955	256	2.3225757677948966	3.5451373212161528	-0.6829396773350412	0.7304747751438853	-0.3926807441053853	-0.9196748518954082	-20774.821724520483	-8870.387655624618
2202	1.23765e+18	203.1323694	-0.772963992	22.24868	19.64047	79549.43999999999	17.64724	-55546.19667854182	752	301	2	398	4.55551e+18	GALAXY	0.2651648	4046	55605	424	2.3437603187948968	3.545328663407378	-0.6982600591348201	0.7158441798443552	-0.3928567095173067	-0.919599698666346	-52366.60818226795	-22371.22675105628
2203	1.23765e+18	203.1418311	-0.658642602	24.53761	20.48344	99524.73000000001	18.14884	-60913.50922866774	752	301	2	398	3.3557e+17	GALAXY	0.3317491	298	51955	187	2.2294389287948966	3.545493801225214	-0.6120439535848802	0.790823747038611	-0.3930085648474379	-0.9195348106279376	-72373.38487290735	-30932.33643066651
2204	1.23765e+18	203.1505442	-0.705122147	22.24356	20.30746	99588.42000000001	17.99055	-64545.92927646148	752	301	2	398	4.5555e+18	GALAXY	0.3319614	4046	55605	386	2.2759184737948965	3.54564587350827	-0.6481268532672922	0.7615323906925022	-0.3931483960605466	-0.9194750342858797	-69732.80966371926	-29816.298702856067
2205	1.23765e+18	187.5966365	-1.20279731	23.86038	23.72855	166039.13999999998	19.52128	-154922.66433727482	752	301	1	294	4.33135e+18	GALAXY	0.5534638	3847	55588	46	2.773593636794897	3.274178972591971	-0.9330490650413803	0.3597491379078012	-0.1321982015641125	-0.9912233025424767	-59208.1839418434	-7896.5208090973465
2206	1.23765e+18	187.6450586	-1.191833781	23.6269	21.88461	148125.36000000002	19.40861	-137615.70999005839	752	301	1	294	4.33135e+18	GALAXY	0.4937512	3847	55588	41	2.7626301077948963	3.275024097667701	-0.9290489487421896	0.3699568229415865	-0.13303586192263847	-0.9911112245568107	-54312.88279876677	-7290.363581411555
2207	1.23765e+18	187.7303914	-1.09825367	22.36528	20.20154	97058.22	17.88497	-86421.98557728593	752	301	1	295	3.2539e+17	GALAXY	0.3235274	289	51990	18	2.6690499967948966	3.2765134359876473	-0.8904138730061805	0.4551517711249002	-0.13451181375770327	-0.9909119900170816	-43774.74680018083	-5942.223576056475
2208	1.23765e+18	187.771044	-1.186566114	22.11712	19.60659	84175.11	17.49103	-78037.67197775138	752	301	1	295	4.26967e+18	GALAXY	0.2805837	3792	55212	932	2.7573624407948962	3.277222957707143	-0.9270872586653154	0.3748455879698075	-0.1352148534196995	-0.9908163015487226	-31262.898406614306	-4266.3894597998205
2209	1.23765e+18	187.7716532	-1.069895866	25.32404	22.09985	140436.66	19.63738	-123184.08685502208	752	301	1	295	4.26966e+18	GALAXY	0.4681222	3792	55212	917	2.6406921927948965	3.277233590252947	-0.8771505022621734	0.48021557282247407	-0.1352253883117656	-0.9908148638145938	-66820.42672654569	-9119.582760867672
2210	1.23765e+18	187.7245323	-1.137085259	26.11157	22.08204	168240.78	19.11192	-152663.77976179688	752	301	1	295	4.26967e+18	GALAXY	0.5608026	3792	55212	919	2.7078815857948966	3.2764111754014436	-0.9074124582743666	0.42024115763269904	-0.13441048181359405	-0.9909257400928878	-70060.13454520851	-9503.049581963613
2211	1.23765e+18	187.9482129	-1.05807345	19.05137	18.01086	24964.449	17.44423	-21754.32111860314	752	301	1	296	3.26592e+17	GALAXY	0.08321483	290	51941	295	2.6288697767948968	3.28031513834428	-0.871412027503717	0.4905518100281162	-0.1382779850864976	-0.9903934565819881	-12128.710496104775	-1693.4013830088186
2212	1.23765e+18	187.8287814	-1.050353577	23.96991	22.14927	140832.81	19.31554	-122186.41935400179	752	301	1	296	4.2538e+18	GALAXY	0.4694427	3778	55213	559	2.6211499037948967	3.2782306654386844	-0.8675991010475598	0.49726431589393794	-0.13621323784468614	-0.9906795414440872	-69378.40866670672	-9539.167092547978
2213	1.23765e+18	187.8794281	-1.072669571	23.59667	22.55092	184316.1	19.68488	-161917.84214848283	752	301	1	296	4.26968e+18	GALAXY	0.614387	3792	55212	959	2.6434658977948966	3.2791146171089545	-0.8784791027397109	0.47778077195470353	-0.1370888973495022	-0.9905587484967753	-87231.26655110819	-12072.4168698116
2214	1.23765e+18	187.8867863	-1.240429165	25.41834	22.40516	190634.52000000002	19.56612	-180325.6349279621	752	301	1	296	4.25379e+18	GALAXY	0.6354484	3778	55213	505	2.8112254917948967	3.279243041925975	-0.9459233035441958	0.32439035715020115	-0.13721610854467708	-0.9905411347116562	-61255.06379826155	-8485.444156239006
2215	1.23765e+18	187.9822011	-1.052336048	23.66706	21.90201	137421.93	20.00343	-119362.38075024064	752	301	1	297	4.2538e+18	GALAXY	0.4580731	3778	55213	555	2.6231323747948965	3.2809083443411065	-0.8685832075727699	0.4955433497915178	-0.13886546806015185	-0.9903112550003836	-67438.73429771185	-9456.533343784267
2216	1.23765e+18	188.106484	-1.153673216	26.06212	22.5476	184929.59999999998	19.76928	-169073.4109446399	752	301	1	297	4.33257e+18	GALAXY	0.616432	3848	55647	401	2.7244695427948966	3.283077490150033	-0.9142582417559976	0.405131913555612	-0.14101326918958476	-0.9900077059864058	-74172.25123316691	-10564.838603068103
2217	1.23765e+18	188.1957049	-1.16094693	19.64326	17.71314	27615.758999999995	16.38686	-25328.64515444542	752	301	1	298	3.2659e+17	GALAXY	0.09205253	290	51941	288	2.7317432567948963	3.284634688616626	-0.9171808442579987	0.39847120212906817	-0.14255473607903585	-0.9897869201103016	-10891.699090421047	-1568.684388266334
2218	1.23765e+18	188.2104313	-1.060431097	19.16367	17.25481	21589.364999999998	15.96928	-18838.14915437245	752	301	1	298	3.26589e+17	GALAXY	0.07196455	290	51941	283	2.6312274237948965	3.2848917127835917	-0.8725661525650454	0.48849596661368033	-0.14280913052616548	-0.9897502474050515	-10438.220576789268	-1506.1104644529103
2219	1.23765e+18	188.2012602	-1.10200502	23.27803	21.99803	150867.93	19.27077	-134591.549010546	752	301	1	298	4.26968e+18	GALAXY	0.5028931	3792	55212	957	2.6728013467948966	3.284731646892562	-0.8921150373743845	0.4518083222899956	-0.1426507034421315	-0.989773093596439	-67466.28576840875	-9723.555010493566
2220	1.23765e+18	188.206054	-1.102787716	26.67	21.74644	151325.40000000002	19.09971	-135053.13650425093	752	301	1	298	4.25381e+18	GALAXY	0.504418	3778	55213	599	2.6735840427948965	3.2848153144862438	-0.8924683926442679	0.45110992909817105	-0.14273351487577055	-0.9897611548910212	-67565.44194432494	-9743.616391886142
2221	1.23765e+18	188.3359683	-1.087919823	19.14378	17.78933	200782.17	17.16447	-177825.32807468006	752	301	1	299	3.25955e+18	GALAXY	0.6692739	2895	54567	260	2.6587161497948966	3.2870827467666675	-0.8856629454432137	0.46432870584194025	-0.14497736243114423	-0.989434972285955	-92243.95897425244	-13516.083670861803
2222	1.23765e+18	188.3589128	-1.137891288	19.98654	18.32121	48985.35	17.39793	-44466.4950610604	752	301	1	299	3.2658e+17	GALAXY	0.1632845	290	51941	252	2.7086876147948966	3.2874832038368917	-0.9077508900326404	0.41950962044385715	-0.14537357702602322	-0.9893768357419022	-20331.52141313618	-2987.4016526700198
2223	1.23765e+18	188.3925573	-1.082199093	24.44143	21.09852	123261.20999999999	18.68464	-108838.68309483909	752	301	1	299	3.26579e+17	GALAXY	0.4108707	290	51941	248	2.6529954197948964	3.2880704111370784	-0.8829921683783495	0.46938771882368263	-0.14595452122991265	-0.9892913007464217	-57237.72177549825	-8444.534255714783
2224	1.23765e+18	188.3677366	-1.154705243	22.96285	21.62237	136809.45	19.30152	-125136.30159156056	752	301	1	299	4.33258e+18	GALAXY	0.4560315	3848	55647	409	2.7255015697948966	3.287637208199429	-0.9146758618762122	0.40418815878376296	-0.14552594365038088	-0.9893544358442359	-54708.094496730046	-8047.113136110001
2225	1.23765e+18	188.3659982	-1.208941425	24.46029	22.18922	94717.41	19.86372	-88583.6791153318	752	301	1	299	4.26968e+18	GALAXY	0.3157247	3792	55212	983	2.7797377517948965	3.2876068673957124	-0.9352417798938105	0.3540096229497969	-0.14549592577465845	-0.9893588507629449	-33174.06756020436	-4878.605642089209
2226	1.23765e+18	188.3797868	-1.14381772	26.55295	21.71718	136591.56	19.10011	-124328.52402072013	752	301	1	299	4.25381e+18	GALAXY	0.4553052	3778	55213	597	2.7146140467948965	3.287847523864953	-0.9102211294806218	0.4141225609007809	-0.14573401716695944	-0.9893238075778731	-55961.740896786054	-8243.53891625438
2227	1.23765e+18	188.493202	-1.069006753	24.28117	21.95358	113798.64	20.14954	-99769.9066450616	752	301	1	300	4.25383e+18	GALAXY	0.3793288	3778	55213	638	2.6398030797948966	3.2898269925267605	-0.8767231897064991	0.48099526882378163	-0.14769206584712208	-0.989033393615104	-54136.332609957266	-8084.1626300669395
2228	1.23765e+18	188.4486791	-1.066686113	23.37993	22.01263	140000.4	19.35666	-122584.99607716157	752	301	1	300	4.25382e+18	GALAXY	0.466668	3778	55213	633	2.637482439794897	3.2890499213292244	-0.8756046131094024	0.4830285307324338	-0.146923471969729	-0.9891478622452562	-66890.32051549897	-9935.580418681973
2229	1.23765e+18	188.4516487	-1.086620414	23.27477	21.76813	139827.41999999998	19.49839	-123755.49484577304	752	301	1	300	4.25382e+18	GALAXY	0.4660914	3778	55213	636	2.6574167407948965	3.2891017506266915	-0.8850588450088906	0.46547915191931893	-0.14697473861115887	-0.9891402459763639	-64379.92279366763	-9566.107903198183
2230	1.23765e+18	188.4790599	-1.150849886	22.94243	21.54173	153207.06	18.9258	-139895.01780200558	752	301	1	300	4.25383e+18	GALAXY	0.5106902	3778	55213	639	2.7216462127948966	3.2895801663186144	-0.913110778328398	0.4077115481569133	-0.14744794198839004	-0.9890698177597921	-61781.54157396496	-9210.230657512253
2231	1.23765e+18	188.5435145	-1.083963024	22.26013	21.55514	170928.87	19.36351	-151070.14223986588	752	301	1	300	4.25384e+18	GALAXY	0.5697629	3778	55213	677	2.6547593507948966	3.29070511130667	-0.8838187618034675	0.4678294521341998	-0.1485604975902738	-0.9889033211369705	-79078.20747096743	-11879.723325154711
2232	1.23765e+18	188.5517863	-1.062010329	21.66174	21.30165	202258.41	19.40686	-176639.6544391721	752	301	1	300	4.33256e+18	GALAXY	0.6741947	3848	55647	365	2.6328066557948966	3.290849481451737	-0.8733365126284346	0.4871173736482863	-0.14870326415750354	-0.9888818631307299	-97428.18676928846	-14650.778757001832
2233	1.23765e+18	188.427452	-1.109444374	23.31785	23.17115	201876.92999999996	19.60565	-180770.99613652396	752	301	1	300	4.25383e+18	GALAXY	0.6729231	3778	55213	640	2.6802407007948963	3.288679438543574	-0.8954514819327003	0.4451591215560239	-0.14655699963951388	-0.9892022269772058	-88896.98950011285	-13170.690181252618
2234	1.23765e+18	188.4919333	-1.134026243	24.54062	22.56492	152985.72	19.70459	-138623.8321786332	752	301	1	300	4.25384e+18	GALAXY	0.5099524	3778	55213	679	2.7048225697948967	3.2898048495345407	-0.9061226902656875	0.42301497631369145	-0.1476701656521763	-0.9890366637169012	-64005.755665821234	-9556.511794359507
2235	1.23765e+18	188.6599167	-1.123388169	19.41487	18.08963	27414.084	17.04197	-24715.755151941394	752	301	1	301	3.26567e+17	GALAXY	0.09138028	290	51941	204	2.6941844957948966	3.2927367129532352	-0.9015714386787972	0.432630258949422	-0.15056924723917375	-0.9885994647913929	-11724.950062358777	-1785.7757035897139
2236	1.23765e+18	188.7046658	-1.076598818	19.54626	17.49681	27463.400999999998	16.06805	-24177.395050908457	752	301	1	301	3.26567e+17	GALAXY	0.09154467	290	51941	205	2.6473951447948965	3.2935177320855393	-0.8803496351711304	0.4743253312380203	-0.15134131633393239	-0.9884815658222021	-12876.540893903997	-1971.460790055505
2237	1.23765e+18	188.653608	-1.16777899	25.61435	21.75812	157967.06999999998	19.13394	-145311.03216764156	752	301	1	301	4.33255e+18	GALAXY	0.5265569	3848	55647	325	2.7385753167948965	3.2926266053667144	-0.9198817966785202	0.3921957166256379	-0.15046039402556297	-0.9886160376150451	-61248.726122706976	-9321.624488530388
2238	1.23765e+18	188.6830695	-1.231156683	23.29743	21.39948	137857.56	18.63424	-129982.4163436592	752	301	1	301	4.33255e+18	GALAXY	0.4595252	3848	55647	329	2.8019530097948966	3.2931408055442906	-0.9428747784572656	0.33314734300180493	-0.15096872065425726	-0.9885385401611901	-45400.4907380562	-6933.522291080512
